엔젤투자자 혹은 액셀러레이터 투자 경험여부,창업 당시 창업자 실무경험 년수(년),창업 직전 근무지,부서별_인력구성(생산),부서별_인력구성(RnD),총자산회전율,순이익률,이자보상배율,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),학력별 인력구성비(대졸),창업 당시 목표시장,해외수출 및 진출과정 애로사항,벤처캐피털(투자조합포함) 투자 경험여부
0,5.0,5,64.865,8.108,112.535,3.098,147.273,10.0,0.0,9.0,1.0,3.0,0
0,25.0,5,68.919,6.757,109.478,7.77,1810.811,10.0,0.0,15.0,1.0,1.0,0
0,5.0,5,56.757,8.108,135.128,5.408,526.667,10.0,0.0,40.0,1.0,1.0,0
0,15.0,6,73.554,2.893,54.917,4.152,232.389,3.0,0.01,25.0,3.0,3.0,0
0,7.0,6,64.557,6.329,58.942,-21.887,-533.503,50.0,0.0,40.0,3.0,4.0,0
0,7.0,6,71.591,11.932,47.649,4.764,182.805,1.0,0.1,30.0,3.0,4.0,0
0,15.0,5,63.636,0.0,96.223,8.727,443.103,5.0,0.0,20.0,3.0,3.0,0
0,35.0,6,90.667,5.333,141.975,3.922,1119.565,10.0,0.0,23.0,3.0,3.0,0
0,30.0,5,93.143,3.429,116.232,1.367,80.417,100.0,0.0,34.0,1.0,4.0,0
0,15.0,5,68.182,0.0,108.498,7.294,336.424,5.0,0.0,20.0,3.0,3.0,0
0,7.0,6,70.103,10.825,36.644,1.372,133.225,1.0,0.1,30.0,3.0,5.0,0
0,15.0,6,71.901,3.306,49.915,4.684,205.595,3.0,0.01,30.0,3.0,3.0,0
0,12.0,3,56.19,12.381,79.09,7.094,527.43,0.2,1.2,19.0,3.0,3.0,0
0,5.0,6,69.343,8.759,96.738,4.672,349.153,1.0,0.0,22.0,1.0,5.0,0
0,9.0,5,71.905,16.667,55.753,3.557,140.014,5.0,0.0,26.0,3.0,3.0,0
0,20.0,4,39.416,13.869,33.082,-1.887,83.324,4.0,0.0,51.825,1.0,5.0,1
0,15.0,5,59.091,11.364,107.324,5.28,439.64,5.0,0.0,23.0,3.0,1.0,0
0,5.0,6,67.143,1.429,86.727,2.772,221.661,1.0,0.0,22.0,1.0,2.0,0
0,25.0,5,71.795,6.41,106.907,5.286,2756.667,10.0,0.0,14.0,1.0,2.0,0
0,7.0,6,62.893,1.258,22.848,-17.386,-147.945,1.0,0.1,30.0,3.0,5.0,0
0,20.0,7,56.557,9.836,31.625,5.648,185.215,5.0,0.0,49.18,3.0,1.0,0
0,7.0,6,57.419,19.355,81.321,5.736,335.429,68.0,0.0,40.0,3.0,4.0,0
0,10.0,5,56.962,10.127,26.941,-6.452,-173.379,1.0,0.0,35.443,1.0,2.0,0
0,35.0,6,40.149,10.409,41.114,2.475,139.781,15.0,20.0,38.0,3.0,4.0,1
0,20.0,5,44.898,9.694,67.679,0.105,41.225,5.0,0.0,19.0,2.0,4.0,0
0,0.0,1,63.869,8.759,34.525,1.78,145.534,50.0,1.0,36.634,1.0,2.0,1
0,20.0,6,70.256,5.128,75.226,-2.392,-80.804,0.1,0.0,52.308,1.0,6.0,0
0,24.0,6,36.0,8.0,50.703,-14.899,-895.96,0.01,0.0,72.0,1.0,1.0,0
0,5.0,6,74.737,5.263,135.672,3.037,324.561,1.0,0.0,10.526,1.0,3.0,0
0,5.0,5,69.118,11.765,141.494,14.452,1042.308,10.0,0.0,25.0,1.0,2.0,0
0,35.0,6,64.286,28.571,99.841,6.836,859.091,5.0,0.0,24.0,3.0,3.0,0
0,20.0,6,0.0,55.556,22.047,-6.25,-133.333,80.0,0.0,88.0,3.0,4.0,0
0,20.0,10,66.667,33.333,14.176,8.108,-611.111,1.0,1.0,33.333,3.0,4.0,0
0,20.0,6,12.5,50.0,159.595,0.051,-939.13,4.0,40.0,50.0,3.0,7.0,0
0,8.0,6,52.941,17.647,13.697,-48.252,-1062.5,0.8,0.0,35.294,1.0,4.0,0
0,22.0,6,0.0,0.0,122.173,1.172,182.5,10.0,0.0,61.538,1.0,3.0,1
0,22.0,6,54.545,21.212,27.089,-141.975,-408.618,15.0,0.1,31.0,2.0,3.0,1
0,9.0,5,0.0,28.571,65.353,2.886,178.095,1.0,0.0,100.0,1.0,2.0,0
0,5.0,7,71.264,5.747,165.979,4.334,647.386,5.0,0.0,11.0,3.0,4.0,0
0,10.0,5,60.0,6.667,112.367,6.211,700.0,10.0,0.0,16.667,3.0,7.0,0
0,10.0,6,33.333,33.333,62.192,11.885,628.571,1.0,0.0,33.333,1.0,5.0,0
0,0.0,8,79.31,10.345,49.834,-26.143,-1175.0,3.0,0.0,25.0,1.0,5.0,0
0,4.0,6,51.02,10.204,58.264,-24.274,-645.178,10.0,0.0,49.0,1.0,1.0,0
0,4.0,6,59.184,10.204,46.424,-7.186,-28.571,1.0,0.0,49.0,1.0,1.0,0
0,5.0,6,60.0,20.0,100.821,5.46,458.824,1.0,0.0,30.0,1.0,1.0,0
0,5.0,6,56.391,3.759,113.749,6.098,643.417,0.02,0.0,20.0,1.0,5.0,0
0,10.0,6,7.194,2.158,79.998,1.249,159.47,7.0,0.0,45.0,3.0,1.0,0
0,0.0,8,42.857,14.286,62.095,7.926,6475.0,3.0,0.01,25.0,1.0,3.0,0
0,0.0,6,50.0,37.5,251.104,10.808,2615.714,0.01,0.0,25.0,3.0,3.0,0
0,4.0,6,59.184,10.204,68.635,0.293,157.534,1.0,0.01,49.0,1.0,2.0,0
0,14.0,5,58.333,12.5,66.525,3.617,225.926,5.0,0.0,45.0,1.0,3.0,1
0,5.0,6,50.0,12.5,172.273,3.008,546.154,1.0,0.0,40.0,1.0,2.0,0
0,0.0,8,68.966,17.241,172.345,15.693,6050.0,3.0,0.01,16.0,1.0,3.0,0
0,11.0,6,73.469,4.082,96.622,0.302,203.423,5.0,0.0,15.0,3.0,1.0,0
0,11.0,6,71.91,5.618,123.244,-3.203,-50.198,5.0,0.0,20.0,3.0,1.0,0
0,23.0,6,76.744,4.651,130.032,0.479,165.854,0.01,0.0,20.0,1.0,8.0,0
0,5.0,6,53.143,2.857,103.391,5.02,546.31,0.02,0.0,20.0,1.0,5.0,0
0,15.0,6,73.529,5.882,145.798,2.882,301.786,13.0,0.0,30.0,1.0,4.0,0
0,15.0,6,71.875,6.25,154.565,2.678,343.158,13.0,0.0,30.0,1.0,1.0,0
0,23.0,6,77.273,4.545,142.891,3.662,188.608,0.1,0.0,20.0,1.0,2.0,0
0,5.0,6,44.444,11.111,90.162,5.336,617.647,1.0,0.0,40.0,1.0,1.0,0
0,23.0,6,77.083,4.167,105.593,1.641,154.054,10.0,0.0,20.0,1.0,2.0,0
0,36.0,7,65.625,15.625,76.592,6.12,304.762,10.0,0.0,25.0,1.0,2.0,0
0,23.0,6,30.0,0.0,113.442,5.395,767.901,75.0,0.0,55.0,1.0,2.0,0
0,11.0,6,62.5,3.125,84.159,3.35,73.97,5.0,0.0,15.625,3.0,1.0,0
0,8.0,6,62.5,12.5,117.479,4.603,306.061,4.0,0.0,25.0,1.0,3.0,0
0,10.0,6,75.824,8.791,51.964,0.521,107.805,0.7,0.0,24.176,3.0,4.0,0
0,7.0,6,76.471,5.882,29.622,3.501,147.0,15.0,0.0,31.0,1.0,4.0,0
0,5.0,6,58.621,6.897,111.175,44.705,-2087.179,2.0,0.0,70.0,3.0,2.0,0
0,10.0,6,73.846,7.692,30.897,-3.764,23.212,50.0,0.0,5.941,3.0,8.0,0
0,10.0,6,26.667,30.0,138.317,21.678,14804.0,10.0,0.0,47.0,1.0,1.0,0
0,10.0,7,55.0,20.0,143.323,2.256,229.07,0.01,0.0,40.0,1.0,4.0,0
0,4.0,5,65.0,20.0,214.48,7.05,9850.0,1.0,0.0,25.0,1.0,1.0,0
0,7.0,6,37.5,12.5,131.538,41.19,2687.805,1.0,0.0,50.0,1.0,2.0,0
0,10.0,6,64.286,0.0,116.649,1.131,149.5,10.0,0.0,21.429,1.0,3.0,0
0,6.0,6,79.545,4.545,132.566,1.388,221.538,5.0,1.0,0.0,1.0,2.0,0
0,7.0,5,76.087,3.261,100.572,9.112,148.529,10.0,0.5,25.0,3.0,1.0,0
0,7.0,5,51.087,21.739,80.711,3.714,278.71,10.0,0.5,25.0,3.0,1.0,0
0,20.0,6,56.0,36.0,834.659,0.161,202.732,1.0,1.0,76.0,3.0,5.0,0
0,15.0,10,0.0,0.0,333.247,0.568,655.556,10.0,0.0,66.667,1.0,6.0,0
0,0.0,8,48.98,8.163,109.85,0.489,129.139,20.0,0.0,40.0,1.0,3.0,0
0,3.0,6,0.0,12.5,103.691,2.288,260.0,1.0,0.0,87.5,1.0,4.0,0
0,0.0,8,60.0,5.0,88.982,0.094,98.734,30.0,0.0,40.0,1.0,1.0,0
0,10.0,6,68.0,6.667,86.131,3.951,277.863,20.0,0.0,21.0,3.0,3.0,0
0,0.0,8,44.898,8.163,134.2,3.969,350.667,20.0,0.0,30.0,1.0,1.0,0
0,10.0,6,63.333,11.667,111.809,6.909,691.176,6.0,0.1,25.0,1.0,2.0,0
1,7.0,6,38.028,12.676,69.856,1.566,138.69,35.0,2.0,32.0,3.0,3.0,0
0,7.0,6,70.0,12.5,54.484,7.749,406.715,1.5,0.0,20.0,1.0,3.0,0
0,10.0,6,61.905,13.095,75.702,3.627,105.172,20.0,0.0,20.0,3.0,2.0,0
0,7.0,6,48.649,8.108,93.755,1.541,146.584,35.0,2.0,30.0,3.0,2.0,0
0,7.0,6,30.508,42.373,76.489,3.557,280.144,15.0,0.1,32.0,3.0,7.0,0
0,10.0,6,63.529,11.765,86.285,3.146,259.807,2.0,0.01,25.882,3.0,3.0,0
0,12.0,6,60.909,9.091,26.245,-5.899,-82.953,40.0,0.5,35.0,3.0,4.0,0
0,20.0,6,75.0,0.0,82.952,4.511,296.552,30.0,0.0,100.0,1.0,8.0,0
0,7.0,5,72.973,9.459,132.917,5.193,551.471,0.6,0.01,28.378,3.0,5.0,0
0,7.0,5,55.556,9.722,147.611,6.113,935.714,10.0,2.0,33.0,3.0,8.0,0
0,7.0,5,53.521,9.859,147.76,2.005,274.576,25.0,20.0,48.0,3.0,4.0,0
0,16.0,6,55.556,33.333,57.72,11.077,295.522,10.0,1.0,33.0,3.0,3.0,0
0,7.0,5,61.111,9.722,146.414,4.333,563.91,25.0,20.0,28.0,3.0,8.0,0
0,13.0,7,39.13,30.435,29.238,8.158,5.202,0.1,0.01,23.0,3.0,5.0,0
0,4.0,6,70.0,4.737,65.176,-4.755,87.844,40.0,0.01,25.0,3.0,5.0,1
0,12.0,7,40.909,36.364,27.389,-5.743,-293.878,0.1,0.1,25.0,3.0,5.0,0
0,4.0,6,46.25,3.75,53.379,2.548,102.335,40.0,0.01,20.0,3.0,5.0,0
0,4.0,6,42.308,3.297,53.558,0.497,151.176,40.0,0.01,20.0,3.0,5.0,0
1,2.0,6,66.667,0.0,21.338,0.992,175.0,5.0,0.0,80.0,3.0,5.0,0
0,4.0,6,52.632,10.526,53.192,-17.52,-243.815,40.0,0.1,41.579,3.0,4.0,1
0,2.0,7,50.0,0.0,319.292,10.261,3688.889,6.0,0.0,100.0,3.0,1.0,0
0,10.0,6,50.0,14.286,65.865,2.591,160.55,5.0,0.0,50.0,1.0,2.0,0
0,8.0,8,65.0,0.0,182.517,1.727,137.931,28.0,0.0,92.0,1.0,3.0,0
1,0.0,10,26.471,0.0,52.109,1.441,37.046,10.0,5.0,80.0,3.0,4.0,1
0,0.0,6,66.667,11.111,548.417,4.961,2286.486,0.01,0.0,33.0,3.0,8.0,0
0,5.0,5,63.333,15.333,128.974,-6.35,-3417.714,20.0,0.1,35.0,3.0,8.0,0
1,5.0,5,67.647,2.941,233.442,15.555,31800.704,20.0,0.1,31.0,3.0,4.0,0
0,13.0,6,28.571,42.857,555.288,-2.814,-1150.0,17.0,3.0,71.0,1.0,2.0,0
1,3.0,6,46.667,13.333,20.965,-124.049,-496.759,20.0,5.0,90.0,1.0,2.0,0
0,10.0,6,69.767,6.977,22.421,-59.58,-446.309,10.0,0.0,26.0,1.0,4.0,0
0,18.0,6,13.043,13.043,53.262,-0.582,64.368,5.0,0.0,73.913,1.0,2.0,0
0,10.0,6,80.0,0.0,266.307,6.033,1762.5,1.0,0.0,0.0,1.0,4.0,0
0,3.0,6,28.571,0.0,80.597,9.63,212.5,0.0,0.0,86.0,1.0,3.0,0
0,7.0,6,40.0,20.0,92.126,24.764,147600.0,0.5,0.0,40.0,1.0,1.0,0
0,10.0,10,50.0,25.0,20.556,13.793,85.714,1.0,0.0,25.0,1.0,3.0,0
0,17.0,6,58.333,16.667,114.353,8.767,800.0,2.0,0.0,41.667,3.0,2.0,0
0,5.0,6,66.667,0.0,57.967,-32.938,95.833,2.0,0.0,100.0,3.0,1.0,0
0,1.0,6,50.0,33.333,24.419,1.964,113.158,1.0,0.0,100.0,3.0,2.0,0
0,5.0,6,68.421,5.263,55.986,2.76,173.81,2.0,0.0,31.579,1.0,3.0,0
0,15.0,5,57.143,14.286,142.11,4.157,376.923,0.01,0.0,40.0,3.0,1.0,0
0,15.0,5,100.0,0.0,79.199,5.06,414.286,0.01,0.0,0.0,3.0,1.0,0
0,21.0,10,61.538,7.692,76.91,0.774,129.398,10.0,0.2,34.066,3.0,6.0,0
0,1.0,10,43.478,6.522,109.2,4.026,190.323,2.5,0.0,32.0,1.0,2.0,0
0,9.0,10,8.696,6.522,88.409,4.189,207.143,2.0,0.0,35.0,1.0,3.0,0
0,1.0,10,45.833,6.25,146.552,3.711,472.093,2.5,0.0,51.0,1.0,1.0,0
0,7.0,6,69.565,0.0,178.922,-4.075,-1656.25,8.0,0.0,26.087,1.0,2.0,0
0,9.0,6,23.077,30.769,136.014,12.815,4033.333,2.0,0.0,61.538,3.0,1.0,0
0,5.0,5,60.0,20.0,108.158,23.849,-233.333,0.1,1.0,40.0,1.0,7.0,0
0,5.0,5,25.0,37.5,53.283,-10.278,-2712.5,0.1,0.0,75.0,1.0,1.0,0
0,3.0,6,25.0,50.0,84.674,-19.306,-375.0,2.0,0.0,99.0,3.0,3.0,0
0,3.0,6,31.818,4.545,55.612,17.403,6964.103,12.0,4.0,82.0,3.0,2.0,1
0,5.0,5,18.333,16.667,142.6,14.03,713.66,15.0,0.01,73.0,3.0,3.0,0
0,20.0,6,50.0,0.0,48.062,-27.099,-3100.0,15.0,0.0,8.333,1.0,1.0,0
0,3.0,6,17.647,0.0,98.996,5.142,1323.529,3.0,0.0,100.0,1.0,5.0,0
0,10.0,6,60.0,0.0,60.674,0.375,-14.286,0.1,0.0,0.0,1.0,4.0,0
0,6.0,10,54.167,12.5,163.917,1.193,70.748,10.0,3.0,20.833,1.0,4.0,0
0,5.0,6,76.087,13.043,163.935,1.192,70.748,11.0,0.01,19.565,3.0,5.0,0
0,3.0,6,70.0,6.667,156.722,0.416,1.351,30.0,0.1,12.0,3.0,4.0,0
0,10.0,5,60.0,20.0,90.417,2.304,240.0,0.06,0.0,50.0,1.0,7.0,0
0,10.0,5,60.0,40.0,88.983,1.429,-60.0,0.6,0.0,50.0,1.0,2.0,0
0,10.0,5,68.519,7.407,100.737,4.628,325.455,1.0,0.01,15.0,1.0,1.0,0
0,10.0,10,71.429,8.929,94.282,3.177,242.791,0.01,0.01,15.0,1.0,3.0,0
0,5.0,6,44.737,18.421,69.234,2.456,90.583,5.0,0.0,44.737,1.0,2.0,0
0,10.0,5,74.074,7.407,124.435,2.221,143.956,1.0,0.01,15.0,1.0,2.0,0
0,15.0,6,55.172,17.241,80.146,2.353,161.905,0.0,0.3,44.0,3.0,3.0,0
1,35.0,6,50.0,8.0,21.268,2.58,81.499,15.0,0.0,50.0,3.0,4.0,1
0,17.0,6,33.333,44.444,114.532,6.5,933.333,3.0,0.0,62.0,1.0,1.0,0
0,5.0,6,33.333,44.444,210.964,7.968,4012.5,5.0,0.0,44.0,1.0,2.0,0
0,7.0,5,37.5,12.5,62.741,16.424,102.632,10.0,20.0,62.5,2.0,7.0,0
0,15.0,6,50.0,0.0,113.718,5.4,656.604,3.0,0.0,33.333,3.0,1.0,0
0,10.0,6,50.0,20.0,51.64,5.778,207.071,20.0,0.1,30.0,1.0,4.0,0
0,6.0,6,0.0,0.0,82.403,6.51,308.333,5.0,0.0,33.333,3.0,3.0,0
0,5.0,6,37.5,37.5,10.548,84.416,-4350.0,0.1,0.0,62.5,1.0,3.0,0
0,5.0,6,0.0,33.333,98.195,5.054,230.769,5.0,0.0,66.667,3.0,1.0,0
0,2.0,6,36.364,27.273,169.717,1.39,-2225.0,10.0,0.0,18.182,1.0,3.0,0
0,10.0,6,0.0,50.0,37.708,0.472,55.932,1.0,0.0,100.0,1.0,3.0,0
0,0.0,6,0.0,22.222,174.927,1.171,83.333,20.0,0.0,89.0,1.0,3.0,0
1,15.0,10,28.571,28.571,14.516,0.0,66.667,1.0,0.0,71.429,1.0,4.0,0
0,8.0,3,54.545,18.182,90.732,6.78,748.571,2.0,15.0,100.0,3.0,2.0,0
0,15.0,5,13.725,0.0,75.147,28.717,4735.294,30.0,1.0,80.0,3.0,4.0,1
1,10.0,5,2.7,85.738,58.215,13.464,729.192,0.0,2.0,40.0,1.0,3.0,1
0,3.0,6,7.273,90.909,158.563,5.635,1332.0,80.0,10.0,30.0,1.0,2.0,0
0,20.0,2,75.0,0.0,504.571,15.742,2228.571,5.0,0.0,25.0,1.0,3.0,0
0,22.0,6,33.333,16.667,111.857,1.4,250.0,1.0,0.0,33.333,1.0,2.0,0
0,30.0,6,8.621,51.724,43.539,-154.867,-1316.045,2.0,1.0,60.0,1.0,2.0,1
0,31.0,5,0.0,3.571,133.345,9.06,1419.689,60.0,0.0,39.286,1.0,2.0,0
0,5.0,6,12.5,25.0,22.644,-300.0,-3085.714,1.0,0.0,12.5,3.0,1.0,0
0,30.0,5,67.347,4.082,128.904,3.5,428.333,85.0,0.0,60.0,3.0,7.0,0
0,35.0,5,0.0,5.085,133.345,9.056,1419.689,7.61,0.0,52.542,3.0,7.0,0
1,10.0,6,76.923,23.077,57.414,4.757,180.519,20.0,0.0,8.0,3.0,3.0,0
0,16.0,5,38.889,27.778,186.089,4.173,1921.429,0.01,0.1,44.444,3.0,4.0,0
0,20.0,5,72.727,0.0,76.903,5.892,425.253,50.0,0.01,30.0,3.0,2.0,0
1,20.0,5,0.0,77.778,90.732,11.142,457.143,90.0,10.0,30.0,3.0,2.0,0
0,18.0,5,75.0,14.286,59.508,4.923,49.694,1.0,0.0,53.571,3.0,1.0,0
0,13.0,8,5.97,4.478,229.27,11.714,42700.0,5.0,0.0,56.0,3.0,4.0,0
0,15.0,3,0.0,0.0,199.02,13.23,1187.5,25.0,0.0,40.0,1.0,2.0,0
0,13.0,8,10.448,79.104,175.621,8.019,4842.857,5.0,0.0,84.0,3.0,3.0,0
0,13.0,6,12.5,37.5,192.523,14.32,-36650.0,15.0,0.0,72.0,1.0,8.0,0
0,20.0,5,36.364,9.091,32.733,11.259,233.071,0.01,0.0,63.636,1.0,3.0,0
0,5.0,6,50.0,25.0,190.245,3.066,436.735,0.1,0.0,43.0,3.0,3.0,0
0,0.0,10,0.0,24.0,192.266,5.94,680.22,14.46,0.0,52.0,3.0,2.0,0
0,8.0,6,5.263,0.0,68.092,1.329,-20.588,0.01,0.0,8.0,1.0,5.0,0
0,18.0,6,4.0,16.0,67.498,8.807,270.588,0.01,0.0,19.0,1.0,1.0,0
0,8.0,6,12.195,0.0,82.612,9.496,394.872,0.01,0.0,8.0,1.0,7.0,0
0,10.0,6,55.556,11.111,47.213,1.628,120.755,1.0,0.0,40.0,1.0,4.0,0
0,5.0,6,83.333,0.0,83.133,85.935,-576.238,9.0,0.1,11.111,3.0,5.0,0
0,5.0,6,28.571,14.286,129.111,3.924,293.103,0.1,0.01,30.0,3.0,5.0,0
0,7.0,6,50.0,25.0,38.254,5.373,219.266,30.0,0.0,40.0,1.0,3.0,0
0,3.0,8,22.727,0.0,58.668,11.509,-1372.727,0.05,0.0,15.0,1.0,5.0,0
0,3.0,8,25.0,25.0,109.155,-75.613,-2568.182,0.05,0.0,100.0,1.0,5.0,0
0,10.0,6,30.667,6.667,100.462,13.035,1762.5,5.0,0.0,28.0,1.0,3.0,0
0,10.0,6,0.0,35.714,74.984,16.255,1614.045,5.0,0.0,30.0,1.0,3.0,0
0,3.0,8,40.0,40.0,59.314,11.295,415.385,0.05,0.0,100.0,1.0,5.0,0
0,5.0,6,58.333,16.667,164.219,3.442,451.064,0.1,0.01,30.0,3.0,5.0,0
0,10.0,6,30.986,7.042,91.28,5.996,1152.679,5.0,0.0,40.0,1.0,3.0,0
0,10.0,5,62.5,0.0,419.932,2.623,1104.545,1.0,1.0,25.0,3.0,5.0,0
0,1.5,5,18.75,31.25,73.157,0.201,33.014,0.01,0.0,62.5,1.0,1.0,0
0,7.0,6,0.0,22.222,91.534,1.65,163.786,0.01,0.0,61.111,1.0,5.0,0
0,16.0,5,0.0,18.182,450.892,0.218,308.696,1.0,0.0,100.0,1.0,2.0,0
0,15.0,6,17.857,46.429,65.612,1.97,125.688,0.01,0.01,71.429,3.0,5.0,0
0,17.0,6,66.667,11.111,93.327,1.62,132.927,10.0,0.0,29.0,1.0,3.0,0
0,10.0,6,66.667,33.333,380.58,0.615,302.83,30.0,0.0,50.0,3.0,2.0,0
0,16.0,7,0.0,13.333,389.809,0.256,308.696,5.0,0.0,53.333,1.0,4.0,0
0,5.0,6,71.429,4.762,122.588,12.59,51100.0,5.0,0.0,35.0,1.0,3.0,0
0,3.0,7,0.0,15.0,109.355,7.559,5120.833,0.01,0.0,60.0,1.0,3.0,0
0,10.0,6,0.0,5.128,48.765,7.259,890.385,2.0,0.0,12.821,1.0,2.0,0
0,10.0,6,46.429,7.143,101.388,13.138,30600.0,10.0,0.0,10.714,1.0,1.0,0
0,16.0,5,80.435,6.522,106.698,15.145,1620.981,6.0,0.0,40.0,1.0,2.0,0
0,20.0,6,50.0,3.846,34.344,15.117,727.802,40.0,0.0,59.615,1.0,1.0,0
0,15.0,5,50.0,5.0,34.344,15.117,727.802,3.0,0.0,67.5,1.0,2.0,0
0,16.0,5,62.791,9.302,108.667,12.453,986.328,6.0,0.0,44.0,1.0,1.0,0
0,16.0,5,65.909,6.818,111.755,15.644,1321.118,6.0,0.0,44.0,1.0,2.0,0
0,5.0,6,22.222,4.444,108.849,8.412,38300.0,5.0,0.0,34.0,1.0,2.0,0
0,20.0,6,65.517,0.0,53.963,9.497,360.185,10.0,0.0,33.0,1.0,3.0,0
0,10.0,3,47.368,15.789,194.276,2.713,750.0,75.0,0.0,60.0,1.0,4.0,0
0,7.0,6,44.444,22.222,52.841,4.093,400.0,10.0,0.0,43.0,1.0,4.0,0
0,10.0,6,57.143,14.286,277.28,1.485,408.75,75.0,0.0,60.0,1.0,4.0,0
0,7.0,6,66.667,0.0,24.053,2.731,137.143,10.0,0.0,43.0,1.0,3.0,0
0,3.0,6,16.0,0.0,304.091,0.322,215.226,0.01,0.0,100.0,1.0,7.0,0
0,15.0,6,73.913,0.0,62.702,8.318,351.064,3.0,0.0,61.0,3.0,4.0,0
0,15.0,6,53.704,9.259,195.642,21.164,6083.019,0.2,0.0,35.0,3.0,2.0,0
0,4.0,7,64.706,5.882,47.033,-24.609,-998.271,7.0,0.1,72.941,3.0,5.0,0
0,8.0,6,59.438,3.213,45.268,-26.753,-998.271,8.0,0.01,22.088,1.0,7.0,1
0,23.0,3,0.0,80.0,15.321,2.463,250.0,20.0,0.0,40.0,1.0,2.0,0
0,8.0,6,60.39,27.922,123.678,11.132,1358.423,20.0,1.0,44.0,3.0,5.0,1
0,15.0,6,50.0,9.091,268.81,0.461,177.134,1.0,0.0,18.182,1.0,2.0,0
0,6.0,6,0.0,5.556,390.335,2.455,427.586,0.02,0.0,5.556,1.0,1.0,0
0,3.0,6,0.0,50.0,57.732,4.809,167.164,2.0,0.0,64.0,1.0,2.0,0
0,0.0,7,61.538,0.0,242.605,5.087,1039.286,2.0,0.01,23.077,3.0,2.0,0
0,13.0,5,27.027,13.514,175.489,3.199,482.239,5.0,0.1,59.459,3.0,2.0,0
0,15.0,6,77.778,0.0,962.702,0.625,339.062,1.0,0.0,0.0,1.0,3.0,0
0,10.0,7,55.556,0.0,247.357,4.476,770.866,0.1,0.0,22.222,1.0,1.0,0
0,15.0,6,60.0,0.0,242.546,5.087,1039.286,3.0,0.0,33.333,1.0,2.0,0
0,5.0,6,70.833,12.5,69.841,6.322,490.625,1.0,6.0,12.5,3.0,7.0,0
0,25.0,6,18.75,0.0,197.973,0.715,164.024,0.1,0.0,12.5,1.0,4.0,0
0,7.0,6,77.778,0.0,25.679,2.233,162.5,10.0,0.0,22.0,1.0,1.0,0
0,20.0,6,50.0,16.667,227.434,1.521,211.94,75.0,0.0,60.0,1.0,3.0,0
0,7.0,5,0.0,5.882,175.477,3.199,482.625,0.01,0.0,23.529,1.0,3.0,0
0,15.0,6,80.0,5.833,94.163,7.277,596.263,0.2,0.0,22.5,3.0,3.0,0
0,15.0,6,81.25,0.0,67.632,6.104,175.362,0.6,0.0,18.75,3.0,2.0,0
0,15.0,6,38.298,12.766,101.412,7.172,961.983,0.2,0.0,40.0,3.0,2.0,0
0,15.0,5,18.667,6.667,93.222,9.266,685.634,17.0,1.0,88.0,3.0,5.0,0
0,15.0,6,62.5,8.333,68.993,6.443,325.0,3.0,0.0,41.0,3.0,3.0,0
0,3.0,6,42.857,28.571,122.289,2.376,190.323,0.0,0.0,100.0,1.0,2.0,0
0,20.0,6,82.353,0.0,3.129,-866.45,-687.059,0.5,0.0,29.412,3.0,1.0,0
0,12.0,6,4.255,9.574,161.603,2.072,241.423,10.0,0.0,80.0,1.0,3.0,0
0,12.0,6,7.143,10.714,144.894,8.195,1188.608,10.0,0.0,84.0,1.0,3.0,0
0,12.0,6,0.0,6.364,183.377,2.856,852.294,20.0,0.1,84.0,1.0,3.0,0
0,0.0,7,0.0,4.0,390.387,5.779,4786.957,10.0,0.0,74.0,3.0,3.0,0
0,4.0,6,0.0,5.607,390.387,5.779,4786.957,0.2,0.0,81.308,3.0,7.0,0
0,10.0,6,13.793,75.862,74.964,1.816,101.786,10.0,0.0,100.0,3.0,1.0,0
0,11.0,6,0.0,13.636,74.398,1.687,123.529,1.0,0.0,59.091,1.0,1.0,0
0,7.0,6,0.0,14.035,203.398,3.218,609.945,10.0,5.0,80.0,1.0,2.0,0
0,4.0,6,0.0,0.0,2.837,-215.625,-288.235,0.01,0.0,100.0,1.0,1.0,0
0,10.0,6,25.0,50.0,34.076,1.477,-70.37,5.0,0.0,0.0,1.0,6.0,0
0,0.0,5,0.0,0.0,40.515,24.787,1366.667,0.01,0.0,100.0,1.0,7.0,0
0,0.0,7,0.0,50.0,163.624,5.871,650.0,5.0,0.0,100.0,1.0,2.0,0
0,5.0,5,0.0,100.0,129.204,2.968,280.0,0.1,0.0,0.0,1.0,1.0,0
0,0.0,5,0.0,3.39,575.533,1.032,204.138,3.0,0.0,66.0,1.0,3.0,0
0,16.0,5,48.077,7.692,416.527,0.778,236.17,5.0,0.0,57.692,3.0,7.0,0
0,7.0,6,0.0,19.231,159.563,0.256,354.762,1.0,0.0,42.308,3.0,8.0,0
0,16.0,5,7.407,9.259,567.854,1.112,581.25,10.0,0.0,70.0,3.0,3.0,0
0,16.0,5,7.407,74.074,565.847,1.017,241.611,5.0,0.0,82.0,3.0,3.0,0
0,20.0,5,0.0,0.0,416.562,0.778,236.17,3.63,0.0,53.571,1.0,4.0,0
0,13.0,5,7.447,8.511,372.17,4.345,430.882,1.0,0.01,85.0,3.0,5.0,0
0,4.0,5,10.0,0.0,232.845,1.752,452.692,2.0,0.0,70.0,1.0,5.0,0
0,20.0,7,91.176,0.0,305.698,1.621,592.5,1.0,0.0,5.882,1.0,1.0,0
